Fecha,Producto,Precio_Unitario,Cantidad,Venta_Total
2023-03-19 19:00:00,Producto A,22.07,10,220.7
2023-03-19 20:00:00,Producto A,59.92,5,299.6
2023-03-19 21:00:00,Producto B,96.01,18,1728.18
2023-03-19 22:00:00,Producto C,52.79,9,475.11
2023-03-19 23:00:00,Producto A,12.88,16,206.08
2023-03-20 00:00:00,Producto C,63.9,7,447.3
2023-03-20 01:00:00,Producto B,37.32,10,373.2
2023-03-20 02:00:00,Producto B,86.31,5,431.55
2023-03-20 03:00:00,Producto D,46.29,7,324.03
2023-03-20 04:00:00,Producto A,23.32,5,116.6
2023-03-20 05:00:00,Producto B,23.16,15,347.4
2023-03-20 06:00:00,Producto D,78.03,19,1482.57
2023-03-20 07:00:00,Producto A,30.23,10,302.3
2023-03-20 08:00:00,Producto B,77.89,8,623.12
2023-03-20 09:00:00,Producto B,24.56,9,221.04
2023-03-20 10:00:00,Producto A,35.56,11,391.16
2023-03-20 11:00:00,Producto A,49.22,2,98.44
2023-03-20 12:00:00,Producto A,94.6,3,283.79999999999995
2023-03-20 13:00:00,Producto B,93.51,13,1215.63
2023-03-20 14:00:00,Producto B,24.65,11,271.15
2023-03-20 15:00:00,Producto D,39.03,10,390.3
2023-03-20 16:00:00,Producto C,19.19,15,287.85
2023-03-20 17:00:00,Producto A,53.45,6,320.70000000000005
2023-03-20 18:00:00,Producto B,48.76,1,48.76
2023-03-20 19:00:00,Producto B,90.57,14,1267.98
2023-03-20 20:00:00,Producto A,93.35,18,1680.3
2023-03-20 21:00:00,Producto C,41.44,11,455.84
2023-03-20 22:00:00,Producto A,51.72,8,413.76
2023-03-20 23:00:00,Producto C,90.14,3,270.42
2023-03-21 00:00:00,Producto B,81.64,14,1142.96
2023-03-21 01:00:00,Producto C,5.35,2,10.7
2023-03-21 02:00:00,Producto D,35.41,16,566.56
2023-03-21 03:00:00,Producto B,45.07,6,270.42
2023-03-21 04:00:00,Producto D,26.82,1,26.82
2023-03-21 05:00:00,Producto A,23.96,14,335.44
2023-03-21 06:00:00,Producto A,8.59,10,85.9
2023-03-21 07:00:00,Producto A,66.12,6,396.72
2023-03-21 08:00:00,Producto C,29.94,9,269.46000000000004
2023-03-21 09:00:00,Producto B,9.97,7,69.79
2023-03-21 10:00:00,Producto A,26.94,2,53.88
2023-03-21 11:00:00,Producto A,81.18,11,892.98
2023-03-21 12:00:00,Producto B,85.89,14,1202.46
2023-03-21 13:00:00,Producto A,50.89,5,254.45
2023-03-21 14:00:00,Producto D,44.53,9,400.77
2023-03-21 15:00:00,Producto B,97.9,7,685.3000000000001
2023-03-21 16:00:00,Producto B,24.05,14,336.7
2023-03-21 17:00:00,Producto B,25.46,16,407.36
2023-03-21 18:00:00,Producto D,32.73,16,523.68
2023-03-21 19:00:00,Producto B,21.41,7,149.87
2023-03-21 20:00:00,Producto D,41.04,10,410.4
2023-03-21 21:00:00,Producto B,91.53,6,549.1800000000001
2023-03-21 22:00:00,Producto C,63.46,17,1078.82
2023-03-21 23:00:00,Producto A,44.13,1,44.13
2023-03-22 00:00:00,Producto C,93.77,2,187.54
2023-03-22 01:00:00,Producto A,9.6,14,134.4
2023-03-22 02:00:00,Producto D,24.98,4,99.92
2023-03-22 03:00:00,Producto C,58.76,9,528.84
2023-03-22 04:00:00,Producto B,63.48,6,380.88
2023-03-22 05:00:00,Producto A,8.76,17,148.92
2023-03-22 06:00:00,Producto A,43.29,11,476.19
2023-03-22 07:00:00,Producto C,66.67,4,266.68
2023-03-22 08:00:00,Producto D,71.32,9,641.8799999999999
2023-03-22 09:00:00,Producto C,65.62,16,1049.92
2023-03-22 10:00:00,Producto D,35.45,3,106.35000000000001
2023-03-22 11:00:00,Producto D,13.88,4,55.52
2023-03-22 12:00:00,Producto A,45.58,3,136.74
2023-03-22 13:00:00,Producto C,17.23,13,223.99
2023-03-22 14:00:00,Producto C,95.02,19,1805.3799999999999
2023-03-22 15:00:00,Producto D,50.14,1,50.14
2023-03-22 16:00:00,Producto C,35.14,6,210.84
2023-03-22 17:00:00,Producto B,77.8,3,233.39999999999998
2023-03-22 18:00:00,Producto B,52.31,3,156.93
2023-03-22 19:00:00,Producto C,34.45,16,551.2
2023-03-22 20:00:00,Producto C,82.14,10,821.4
2023-03-22 21:00:00,Producto D,87.38,17,1485.46
2023-03-22 22:00:00,Producto B,68.94,7,482.58
2023-03-22 23:00:00,Producto B,9.46,13,122.98000000000002
2023-03-23 00:00:00,Producto A,58.8,11,646.8
2023-03-23 01:00:00,Producto D,77.51,10,775.1
2023-03-23 02:00:00,Producto A,17.97,7,125.78999999999999
2023-03-23 03:00:00,Producto B,26.72,6,160.32
2023-03-23 04:00:00,Producto D,88.84,1,88.84
2023-03-23 05:00:00,Producto C,6.91,17,117.47
2023-03-23 06:00:00,Producto D,76.51,12,918.1200000000001
2023-03-23 07:00:00,Producto C,50.01,4,200.04
2023-03-23 08:00:00,Producto C,47.44,3,142.32
2023-03-23 09:00:00,Producto D,5.67,6,34.019999999999996
2023-03-23 10:00:00,Producto C,82.84,16,1325.44
2023-03-23 11:00:00,Producto A,39.18,13,509.34
2023-03-23 12:00:00,Producto B,56.37,9,507.33
2023-03-23 13:00:00,Producto C,69.34,11,762.74
2023-03-23 14:00:00,Producto A,71.75,13,932.75
2023-03-23 15:00:00,Producto C,95.82,19,1820.58
2023-03-23 16:00:00,Producto B,55.48,3,166.44
2023-03-23 17:00:00,Producto A,42.97,12,515.64
2023-03-23 18:00:00,Producto B,95.6,19,1816.3999999999999
2023-03-23 19:00:00,Producto B,66.0,8,528.0
2023-03-23 20:00:00,Producto A,33.32,14,466.48
2023-03-23 21:00:00,Producto A,17.01,9,153.09
2023-03-23 22:00:00,Producto A,85.04,17,1445.68
2023-03-23 23:00:00,Producto D,39.41,6,236.45999999999998
2023-03-24 00:00:00,Producto A,67.74,4,270.96
2023-03-24 01:00:00,Producto A,49.73,4,198.92
2023-03-24 02:00:00,Producto A,23.9,19,454.09999999999997
2023-03-24 03:00:00,Producto A,62.16,12,745.92
2023-03-24 04:00:00,Producto C,10.76,2,21.52
2023-03-24 05:00:00,Producto D,44.27,17,752.59
2023-03-24 06:00:00,Producto B,56.93,15,853.95
2023-03-24 07:00:00,Producto A,46.42,10,464.20000000000005
2023-03-24 08:00:00,Producto C,76.12,3,228.36
2023-03-24 09:00:00,Producto C,83.65,4,334.6
2023-03-24 10:00:00,Producto C,78.27,1,78.27
2023-03-24 11:00:00,Producto B,8.69,1,8.69
2023-03-24 12:00:00,Producto A,23.44,18,421.92
2023-03-24 13:00:00,Producto D,55.98,4,223.92
2023-03-24 14:00:00,Producto D,93.81,15,1407.15
2023-03-24 15:00:00,Producto C,84.32,10,843.1999999999999
2023-03-24 16:00:00,Producto B,85.04,17,1445.68
2023-03-24 17:00:00,Producto B,33.8,12,405.59999999999997
2023-03-24 18:00:00,Producto B,45.8,12,549.5999999999999
2023-03-24 19:00:00,Producto D,49.72,16,795.52
2023-03-24 20:00:00,Producto C,19.95,5,99.75
2023-03-24 21:00:00,Producto A,7.95,16,127.2
2023-03-24 22:00:00,Producto D,94.96,17,1614.32
2023-03-24 23:00:00,Producto C,27.87,15,418.05
2023-03-25 00:00:00,Producto C,27.8,13,361.40000000000003
2023-03-25 01:00:00,Producto A,12.92,8,103.36
2023-03-25 02:00:00,Producto A,93.21,2,186.42
2023-03-25 03:00:00,Producto A,60.08,8,480.64
2023-03-25 04:00:00,Producto B,68.37,10,683.7
2023-03-25 05:00:00,Producto A,91.6,7,641.1999999999999
2023-03-25 06:00:00,Producto C,37.83,10,378.29999999999995
2023-03-25 07:00:00,Producto A,64.04,4,256.16
2023-03-25 08:00:00,Producto C,8.69,11,95.58999999999999
2023-03-25 09:00:00,Producto D,22.74,9,204.66
2023-03-25 10:00:00,Producto B,83.97,4,335.88
2023-03-25 11:00:00,Producto D,77.84,3,233.52
2023-03-25 12:00:00,Producto D,38.31,11,421.41
2023-03-25 13:00:00,Producto C,40.8,3,122.39999999999999
2023-03-25 14:00:00,Producto D,55.69,18,1002.42
2023-03-25 15:00:00,Producto C,5.02,19,95.38
2023-03-25 16:00:00,Producto A,27.92,14,390.88
2023-03-25 17:00:00,Producto A,24.78,11,272.58000000000004
2023-03-25 18:00:00,Producto C,28.8,2,57.6
2023-03-25 19:00:00,Producto A,81.56,2,163.12
2023-03-25 20:00:00,Producto B,31.57,2,63.14
2023-03-25 21:00:00,Producto D,23.19,10,231.9
2023-03-25 22:00:00,Producto B,52.91,15,793.65
2023-03-25 23:00:00,Producto D,87.24,12,1046.8799999999999
2023-03-26 00:00:00,Producto A,27.93,11,307.23
2023-03-26 01:00:00,Producto B,12.46,17,211.82000000000002
2023-03-26 02:00:00,Producto A,38.86,18,699.48
2023-03-26 03:00:00,Producto D,76.03,14,1064.42
2023-03-26 04:00:00,Producto C,57.32,17,974.44
2023-03-26 05:00:00,Producto C,82.6,15,1239.0
2023-03-26 06:00:00,Producto B,96.16,12,1153.92
2023-03-26 07:00:00,Producto A,80.3,16,1284.8
2023-03-26 08:00:00,Producto A,62.36,6,374.15999999999997
2023-03-26 09:00:00,Producto B,51.87,2,103.74
2023-03-26 10:00:00,Producto C,8.81,2,17.62
2023-03-26 11:00:00,Producto D,98.51,16,1576.16
2023-03-26 12:00:00,Producto B,41.43,2,82.86
2023-03-26 13:00:00,Producto D,19.46,8,155.68
2023-03-26 14:00:00,Producto C,68.34,7,478.38
2023-03-26 15:00:00,Producto A,32.01,1,32.01
2023-03-26 16:00:00,Producto C,60.65,4,242.6
2023-03-26 17:00:00,Producto B,60.74,11,668.14
2023-03-26 18:00:00,Producto A,47.34,7,331.38
2023-03-26 19:00:00,Producto B,84.43,18,1519.7400000000002
2023-03-26 20:00:00,Producto B,30.17,4,120.68
2023-03-26 21:00:00,Producto C,47.62,17,809.54
2023-03-26 22:00:00,Producto B,56.08,11,616.88
2023-03-26 23:00:00,Producto C,68.04,11,748.44
2023-03-27 00:00:00,Producto A,79.48,11,874.2800000000001
2023-03-27 01:00:00,Producto C,42.51,15,637.65
2023-03-27 02:00:00,Producto A,66.37,14,929.1800000000001
2023-03-27 03:00:00,Producto C,19.31,17,328.27
2023-03-27 04:00:00,Producto D,93.6,2,187.2
2023-03-27 05:00:00,Producto D,41.39,18,745.02
2023-03-27 06:00:00,Producto B,74.3,16,1188.8
2023-03-27 07:00:00,Producto C,6.93,12,83.16
2023-03-27 08:00:00,Producto C,24.49,10,244.89999999999998
2023-03-27 09:00:00,Producto A,51.27,16,820.32
2023-03-27 10:00:00,Producto B,88.43,3,265.29
2023-03-27 11:00:00,Producto C,55.09,8,440.72
2023-03-27 12:00:00,Producto B,93.34,2,186.68
2023-03-27 13:00:00,Producto D,50.96,1,50.96
2023-03-27 14:00:00,Producto C,51.59,14,722.26
2023-03-27 15:00:00,Producto C,16.38,4,65.52
2023-03-27 16:00:00,Producto B,81.25,4,325.0
2023-03-27 17:00:00,Producto C,28.46,9,256.14
2023-03-27 18:00:00,Producto B,90.46,3,271.38
2023-03-27 19:00:00,Producto C,91.53,5,457.65
2023-03-27 20:00:00,Producto A,94.61,1,94.61
2023-03-27 21:00:00,Producto B,54.42,19,1033.98
2023-03-27 22:00:00,Producto C,69.32,1,69.32
2023-03-27 23:00:00,Producto D,78.96,10,789.5999999999999
2023-03-28 00:00:00,Producto C,17.45,12,209.39999999999998
2023-03-28 01:00:00,Producto D,62.09,10,620.9000000000001
2023-03-28 02:00:00,Producto D,8.26,2,16.52
2023-03-28 03:00:00,Producto A,52.27,16,836.32
2023-03-28 04:00:00,Producto B,19.71,8,157.68
2023-03-28 05:00:00,Producto C,22.38,14,313.32
2023-03-28 06:00:00,Producto A,39.68,15,595.2
2023-03-28 07:00:00,Producto C,46.08,16,737.28
2023-03-28 08:00:00,Producto D,64.2,11,706.2
2023-03-28 09:00:00,Producto B,12.07,12,144.84
2023-03-28 10:00:00,Producto C,52.85,2,105.7
2023-03-28 11:00:00,Producto C,22.35,4,89.4
2023-03-28 12:00:00,Producto D,59.53,3,178.59
2023-03-28 13:00:00,Producto C,65.55,9,589.9499999999999
2023-03-28 14:00:00,Producto C,57.89,18,1042.02
2023-03-28 15:00:00,Producto D,75.14,19,1427.66
2023-03-28 16:00:00,Producto A,36.88,7,258.16
2023-03-28 17:00:00,Producto D,77.69,4,310.76
2023-03-28 18:00:00,Producto A,46.11,6,276.65999999999997
2023-03-28 19:00:00,Producto B,51.0,19,969.0
2023-03-28 20:00:00,Producto A,66.57,1,66.57
2023-03-28 21:00:00,Producto A,6.74,16,107.84
2023-03-28 22:00:00,Producto B,67.13,11,738.43
2023-03-28 23:00:00,Producto A,63.77,4,255.08
2023-03-29 00:00:00,Producto D,34.44,18,619.92
2023-03-29 01:00:00,Producto A,13.15,5,65.75
2023-03-29 02:00:00,Producto B,13.64,6,81.84
2023-03-29 03:00:00,Producto D,92.71,2,185.42
2023-03-29 04:00:00,Producto B,70.48,12,845.76
2023-03-29 05:00:00,Producto B,17.07,9,153.63
2023-03-29 06:00:00,Producto C,38.89,12,466.68
2023-03-29 07:00:00,Producto C,61.29,13,796.77
2023-03-29 08:00:00,Producto B,84.38,17,1434.46
2023-03-29 09:00:00,Producto B,9.15,5,45.75
2023-03-29 10:00:00,Producto B,27.48,13,357.24
2023-03-29 11:00:00,Producto C,89.53,13,1163.89
2023-03-29 12:00:00,Producto C,5.87,10,58.7
2023-03-29 13:00:00,Producto A,24.13,15,361.95
2023-03-29 14:00:00,Producto A,96.11,15,1441.65
2023-03-29 15:00:00,Producto B,63.27,18,1138.8600000000001
2023-03-29 16:00:00,Producto D,29.86,18,537.48
2023-03-29 17:00:00,Producto D,11.36,2,22.72
2023-03-29 18:00:00,Producto C,7.68,11,84.47999999999999
2023-03-29 19:00:00,Producto C,28.25,13,367.25
2023-03-29 20:00:00,Producto C,88.74,11,976.14
2023-03-29 21:00:00,Producto B,44.51,4,178.04
2023-03-29 22:00:00,Producto D,73.43,15,1101.45
2023-03-29 23:00:00,Producto A,92.24,11,1014.64
2023-03-30 00:00:00,Producto B,43.76,18,787.68
2023-03-30 01:00:00,Producto A,23.17,16,370.72
2023-03-30 02:00:00,Producto A,54.13,10,541.3000000000001
2023-03-30 03:00:00,Producto B,91.27,12,1095.24
2023-03-30 04:00:00,Producto A,81.42,13,1058.46
2023-03-30 05:00:00,Producto D,11.25,9,101.25
2023-03-30 06:00:00,Producto A,70.79,13,920.2700000000001
2023-03-30 07:00:00,Producto D,59.33,6,355.98
2023-03-30 08:00:00,Producto D,91.21,6,547.26
2023-03-30 09:00:00,Producto D,16.64,11,183.04000000000002
2023-03-30 10:00:00,Producto C,55.73,19,1058.87
2023-03-30 11:00:00,Producto A,88.55,11,974.05
2023-03-30 12:00:00,Producto B,43.95,10,439.5
2023-03-30 13:00:00,Producto B,50.79,15,761.85
2023-03-30 14:00:00,Producto A,11.69,13,151.97
2023-03-30 15:00:00,Producto C,31.42,8,251.36
2023-03-30 16:00:00,Producto C,35.83,5,179.14999999999998
2023-03-30 17:00:00,Producto D,94.79,2,189.58
2023-03-30 18:00:00,Producto A,31.85,16,509.6
2023-03-30 19:00:00,Producto A,48.78,13,634.14
2023-03-30 20:00:00,Producto B,68.77,19,1306.6299999999999
2023-03-30 21:00:00,Producto A,20.41,9,183.69
2023-03-30 22:00:00,Producto C,51.21,15,768.15
2023-03-30 23:00:00,Producto A,75.16,6,450.96
2023-03-31 00:00:00,Producto B,87.35,8,698.8
2023-03-31 01:00:00,Producto D,64.49,14,902.8599999999999
2023-03-31 02:00:00,Producto B,68.56,5,342.8
2023-03-31 03:00:00,Producto B,17.0,17,289.0
2023-03-31 04:00:00,Producto D,94.85,7,663.9499999999999
2023-03-31 05:00:00,Producto B,17.59,9,158.31
2023-03-31 06:00:00,Producto B,78.59,16,1257.44
2023-03-31 07:00:00,Producto A,30.16,18,542.88
2023-03-31 08:00:00,Producto A,93.69,13,1217.97
2023-03-31 09:00:00,Producto D,73.4,18,1321.2
2023-03-31 10:00:00,Producto A,76.61,10,766.1
2023-03-31 11:00:00,Producto A,25.81,1,25.81
2023-03-31 12:00:00,Producto B,47.09,18,847.6200000000001
2023-03-31 13:00:00,Producto C,63.69,19,1210.11
2023-03-31 14:00:00,Producto A,78.15,2,156.3
2023-03-31 15:00:00,Producto C,14.88,4,59.52
2023-03-31 16:00:00,Producto A,96.42,11,1060.6200000000001
2023-03-31 17:00:00,Producto A,89.57,3,268.71
2023-03-31 18:00:00,Producto D,30.68,9,276.12
2023-03-31 19:00:00,Producto D,83.16,10,831.5999999999999
2023-03-31 20:00:00,Producto D,54.24,2,108.48
2023-03-31 21:00:00,Producto C,48.87,7,342.09
2023-03-31 22:00:00,Producto B,34.87,15,523.05
2023-03-31 23:00:00,Producto A,60.19,19,1143.61
2023-04-01 00:00:00,Producto A,74.34,10,743.4000000000001
2023-04-01 01:00:00,Producto A,44.04,14,616.56
2023-04-01 02:00:00,Producto C,64.78,4,259.12
2023-04-01 03:00:00,Producto D,71.43,11,785.73
2023-04-01 04:00:00,Producto B,72.56,3,217.68
2023-04-01 05:00:00,Producto C,9.94,17,168.98
2023-04-01 06:00:00,Producto D,86.68,7,606.76
2023-04-01 07:00:00,Producto C,48.53,11,533.83
2023-04-01 08:00:00,Producto B,29.93,18,538.74
2023-04-01 09:00:00,Producto D,27.97,14,391.58
2023-04-01 10:00:00,Producto C,50.89,14,712.46
2023-04-01 11:00:00,Producto B,89.25,6,535.5
2023-04-01 12:00:00,Producto A,40.94,9,368.46
2023-04-01 13:00:00,Producto B,76.22,3,228.66
2023-04-01 14:00:00,Producto A,14.2,17,241.39999999999998
2023-04-01 15:00:00,Producto C,50.23,12,602.76
2023-04-01 16:00:00,Producto D,99.21,4,396.84
2023-04-01 17:00:00,Producto D,78.19,16,1251.04
2023-04-01 18:00:00,Producto C,25.0,10,250.0
2023-04-01 19:00:00,Producto D,52.64,7,368.48
2023-04-01 20:00:00,Producto D,27.19,10,271.90000000000003
2023-04-01 21:00:00,Producto A,43.91,7,307.37
2023-04-01 22:00:00,Producto C,79.11,18,1423.98
2023-04-01 23:00:00,Producto B,78.27,9,704.43
2023-04-02 00:00:00,Producto A,26.67,18,480.06000000000006
2023-04-02 01:00:00,Producto C,92.61,17,1574.37
2023-04-02 02:00:00,Producto A,61.29,11,674.1899999999999
2023-04-02 03:00:00,Producto B,41.09,1,41.09
2023-04-02 04:00:00,Producto B,52.68,17,895.56
2023-04-02 05:00:00,Producto C,62.48,4,249.92
2023-04-02 06:00:00,Producto B,58.19,4,232.76
2023-04-02 07:00:00,Producto A,51.21,14,716.94
2023-04-02 08:00:00,Producto B,52.97,9,476.73
2023-04-02 09:00:00,Producto A,21.76,13,282.88
2023-04-02 10:00:00,Producto A,82.21,16,1315.36
2023-04-02 11:00:00,Producto B,56.47,1,56.47
2023-04-02 12:00:00,Producto C,17.45,3,52.349999999999994
2023-04-02 13:00:00,Producto D,77.78,19,1477.82
2023-04-02 14:00:00,Producto B,93.58,8,748.64
2023-04-02 15:00:00,Producto A,94.99,18,1709.82
2023-04-02 16:00:00,Producto A,40.06,6,240.36
2023-04-02 17:00:00,Producto B,17.87,6,107.22
2023-04-02 18:00:00,Producto C,54.25,5,271.25
2023-04-02 19:00:00,Producto C,15.7,12,188.39999999999998
2023-04-02 20:00:00,Producto A,93.73,9,843.57
2023-04-02 21:00:00,Producto A,22.44,9,201.96
2023-04-02 22:00:00,Producto C,29.01,17,493.17
2023-04-02 23:00:00,Producto D,43.63,19,828.97
2023-04-03 00:00:00,Producto B,41.4,17,703.8
2023-04-03 01:00:00,Producto A,80.49,16,1287.84
2023-04-03 02:00:00,Producto A,48.35,12,580.2
2023-04-03 03:00:00,Producto C,21.22,3,63.66
2023-04-03 04:00:00,Producto B,30.38,14,425.32
2023-04-03 05:00:00,Producto C,53.37,17,907.29
2023-04-03 06:00:00,Producto B,19.01,16,304.16
2023-04-03 07:00:00,Producto B,63.11,12,757.3199999999999
2023-04-03 08:00:00,Producto B,58.75,2,117.5
2023-04-03 09:00:00,Producto A,72.9,8,583.2
2023-04-03 10:00:00,Producto D,94.08,12,1128.96
2023-04-03 11:00:00,Producto C,91.66,16,1466.56
2023-04-03 12:00:00,Producto D,94.88,8,759.04
2023-04-03 13:00:00,Producto C,28.25,16,452.0
2023-04-03 14:00:00,Producto B,17.5,10,175.0
2023-04-03 15:00:00,Producto A,33.72,15,505.79999999999995
2023-04-03 16:00:00,Producto D,90.03,4,360.12
2023-04-03 17:00:00,Producto A,97.35,15,1460.25
2023-04-03 18:00:00,Producto C,86.64,4,346.56
2023-04-03 19:00:00,Producto A,15.45,11,169.95
2023-04-03 20:00:00,Producto A,95.01,6,570.0600000000001
2023-04-03 21:00:00,Producto D,45.22,4,180.88
2023-04-03 22:00:00,Producto B,5.88,9,52.92
2023-04-03 23:00:00,Producto A,47.03,9,423.27
2023-04-04 00:00:00,Producto B,9.38,3,28.14
2023-04-04 01:00:00,Producto C,56.67,5,283.35
2023-04-04 02:00:00,Producto A,37.16,15,557.4
2023-04-04 03:00:00,Producto D,49.98,9,449.82
2023-04-04 04:00:00,Producto C,63.25,2,126.5
2023-04-04 05:00:00,Producto C,87.54,3,262.62
2023-04-04 06:00:00,Producto D,67.88,12,814.56
2023-04-04 07:00:00,Producto A,46.23,16,739.68
2023-04-04 08:00:00,Producto A,82.85,5,414.25
2023-04-04 09:00:00,Producto C,91.03,10,910.3
2023-04-04 10:00:00,Producto A,16.38,15,245.7
2023-04-04 11:00:00,Producto B,55.53,14,777.4200000000001
2023-04-04 12:00:00,Producto D,32.03,14,448.42
2023-04-04 13:00:00,Producto B,9.47,13,123.11000000000001
2023-04-04 14:00:00,Producto A,68.51,16,1096.16
2023-04-04 15:00:00,Producto C,86.96,8,695.68
2023-04-04 16:00:00,Producto D,20.48,8,163.84
2023-04-04 17:00:00,Producto A,82.18,17,1397.0600000000002
2023-04-04 18:00:00,Producto A,86.07,17,1463.1899999999998
2023-04-04 19:00:00,Producto C,91.86,3,275.58
2023-04-04 20:00:00,Producto C,30.2,1,30.2
2023-04-04 21:00:00,Producto B,90.88,17,1544.96
2023-04-04 22:00:00,Producto D,35.46,16,567.36
2023-04-04 23:00:00,Producto D,57.47,17,976.99
2023-04-05 00:00:00,Producto C,9.8,2,19.6
2023-04-05 01:00:00,Producto B,9.17,14,128.38
2023-04-05 02:00:00,Producto D,73.44,7,514.0799999999999
2023-04-05 03:00:00,Producto C,47.23,19,897.3699999999999
2023-04-05 04:00:00,Producto A,29.35,1,29.35
2023-04-05 05:00:00,Producto D,23.09,17,392.53
2023-04-05 06:00:00,Producto B,68.65,10,686.5
2023-04-05 07:00:00,Producto B,5.04,6,30.240000000000002
2023-04-05 08:00:00,Producto B,81.56,7,570.9200000000001
2023-04-05 09:00:00,Producto A,12.53,6,75.17999999999999
2023-04-05 10:00:00,Producto D,23.19,5,115.95
2023-04-05 11:00:00,Producto D,41.69,2,83.38
2023-04-05 12:00:00,Producto A,51.06,18,919.08
2023-04-05 13:00:00,Producto D,38.72,17,658.24
2023-04-05 14:00:00,Producto A,35.47,7,248.29
2023-04-05 15:00:00,Producto A,96.57,19,1834.83
2023-04-05 16:00:00,Producto A,65.95,7,461.65000000000003
2023-04-05 17:00:00,Producto B,7.23,7,50.61
2023-04-05 18:00:00,Producto D,45.87,16,733.92
2023-04-05 19:00:00,Producto A,88.13,12,1057.56
2023-04-05 20:00:00,Producto D,33.64,15,504.6
2023-04-05 21:00:00,Producto B,13.98,15,209.70000000000002
2023-04-05 22:00:00,Producto A,77.05,11,847.55
2023-04-05 23:00:00,Producto C,62.57,2,125.14
2023-04-06 00:00:00,Producto B,59.18,3,177.54
2023-04-06 01:00:00,Producto C,10.09,19,191.71
2023-04-06 02:00:00,Producto D,18.35,15,275.25
2023-04-06 03:00:00,Producto D,64.14,16,1026.24
2023-04-06 04:00:00,Producto B,24.74,1,24.74
2023-04-06 05:00:00,Producto D,52.89,15,793.35
2023-04-06 06:00:00,Producto C,56.76,12,681.12
2023-04-06 07:00:00,Producto A,31.93,7,223.51
2023-04-06 08:00:00,Producto A,95.1,7,665.6999999999999
2023-04-06 09:00:00,Producto A,85.03,11,935.33
2023-04-06 10:00:00,Producto B,73.63,11,809.93
2023-04-06 11:00:00,Producto D,12.41,17,210.97
2023-04-06 12:00:00,Producto C,15.08,3,45.24
2023-04-06 13:00:00,Producto D,51.81,16,828.96
2023-04-06 14:00:00,Producto D,20.27,5,101.35
2023-04-06 15:00:00,Producto D,97.94,2,195.88
2023-04-06 16:00:00,Producto A,20.06,7,140.42
2023-04-06 17:00:00,Producto C,51.31,10,513.1
2023-04-06 18:00:00,Producto C,39.59,5,197.95000000000002
2023-04-06 19:00:00,Producto D,65.74,15,986.0999999999999
2023-04-06 20:00:00,Producto A,17.26,12,207.12
2023-04-06 21:00:00,Producto A,45.88,10,458.8
2023-04-06 22:00:00,Producto C,31.1,17,528.7
2023-04-06 23:00:00,Producto A,89.34,11,982.74
2023-04-07 00:00:00,Producto A,8.86,8,70.88
2023-04-07 01:00:00,Producto A,91.8,15,1377.0
2023-04-07 02:00:00,Producto B,84.13,2,168.26
2023-04-07 03:00:00,Producto D,33.27,17,565.59
2023-04-07 04:00:00,Producto C,79.98,6,479.88
2023-04-07 05:00:00,Producto C,7.97,13,103.61
2023-04-07 06:00:00,Producto B,96.85,8,774.8
2023-04-07 07:00:00,Producto D,55.03,11,605.33
2023-04-07 08:00:00,Producto C,33.81,15,507.15000000000003
2023-04-07 09:00:00,Producto A,39.45,13,512.85
2023-04-07 10:00:00,Producto C,11.31,18,203.58
2023-04-07 11:00:00,Producto A,98.99,18,1781.82
